sigla_uf,cnae_2_subclasse,tipo_vinculo,valor_remuneracao_media,sexo,raca_cor,grau_instrucao_apos_2005,cbo_2002,id_municipio
RO,5231102,10,1615.67,1,4,7,784205,1100205
RO,5231102,10,1659.15,1,2,7,784205,1100205
RO,5231102,10,4429.93,1,2,7,840105,1100205
RO,5231102,10,1553.91,1,4,7,632110,1100205
RO,5231102,10,1462.06,1,4,7,411005,1100205
RO,5231102,10,2682.4,1,4,7,911305,1100205
RO,5231101,10,2625.94,1,2,7,410105,1100205
RO,5231102,10,4074.9,1,8,4,410105,1100205
RO,5231102,10,1529.11,2,2,7,411005,1100205
RO,5231102,10,2012.91,1,8,7,784205,1100205
RO,5231102,10,1542.37,1,9,7,783220,1100205
RO,5231102,10,1600,1,6,5,784205,1100205
RO,5231101,10,2630.51,1,2,8,410105,1100205
RO,5231101,10,4979.71,1,2,9,517325,1100205
RO,5231101,10,4725.71,1,2,7,517325,1100205
RO,5231102,10,2396.13,1,8,6,784205,1100205
RO,5231102,10,1722.1,1,8,7,784205,1100205
RO,5231102,55,508.25,1,8,7,411005,1100205
RO,5231102,10,1714.4,1,8,7,784205,1100205
RO,5231102,10,454.94,1,8,7,784205,1100205
RO,5231102,10,3415.9,1,8,7,715210,1100205
RO,5231102,10,3203.59,1,8,7,911305,1100205
RO,5231101,10,4803.94,1,2,9,517325,1100205
RO,5231102,10,1597.04,1,8,7,784205,1100205
RO,5231102,10,1557.03,1,8,6,411005,1100205
RO,5231102,10,4186.78,1,2,9,951105,1100205
RO,5231102,55,521.49,2,8,6,783210,1100205
RO,5231102,10,2137.06,1,2,7,784205,1100205
RO,5231102,10,1804.56,1,8,7,784205,1100205
RO,5231102,10,1998.4,2,8,8,411010,1100205
RO,5231102,10,2389.07,1,8,7,784205,1100205
RO,5231102,10,1883.39,1,8,7,784205,1100205
RO,5231102,10,2141.61,2,8,8,517330,1100205
RO,5231102,10,3967.47,1,8,7,783220,1100205
RO,5231102,10,1545.31,1,2,4,783210,1100205
RO,5231102,10,1739.1,1,8,7,784205,1100205
RO,5231101,10,3293.38,1,8,11,342610,1100205
RO,5231102,10,454.94,1,8,7,784205,1100205
RO,5231102,10,2262.47,1,8,7,784205,1100205
RO,5231102,10,2179.08,1,2,7,411010,1100205
RO,5231102,10,1686.49,2,8,7,517330,1100205
RO,5231102,10,1740.95,1,2,4,784205,1100205
RO,5231102,10,2862.18,1,2,7,784205,1100205
RO,5231102,10,1171.56,1,8,6,784205,1100205
RO,5231102,10,1628.16,1,2,7,783210,1100205
RO,5231102,10,1741.69,1,8,7,784205,1100205
RO,5231102,10,3051.34,1,8,9,391130,1100205
RO,5231102,55,536.49,2,2,4,411005,1100205
RO,5231102,10,1453.87,1,2,7,784205,1100205
RO,5231102,10,2327.26,2,8,7,784205,1100205
RO,5231102,10,3341.61,1,2,9,410105,1100205
RO,5231102,10,1420.99,1,8,6,784205,1100205
RO,5231101,10,5002.45,2,2,9,351505,1100205
RO,5231102,10,1448.64,1,8,7,783225,1100205
RO,5231102,10,2684.64,1,8,7,848425,1100205
RO,5231102,10,1687.23,1,8,7,784205,1100205
RO,5231102,10,1196.84,1,8,7,784205,1100205
RO,5231102,10,1485.72,1,8,7,784205,1100205
RO,5231102,10,1558.17,1,8,7,784205,1100205
RO,5231102,10,2690.62,2,2,7,410105,1100205
AL,5231102,10,2208.97,1,8,4,783220,2704302
AL,5231102,10,1235.86,1,8,7,783220,2704302
AL,5231102,10,2369.42,1,8,2,783220,2704302
AL,5231102,10,2228.51,1,8,2,783220,2704302
AL,5231102,10,2183.23,1,8,7,911305,2704302
AL,5231102,10,1765.54,1,2,7,517330,2704302
AL,5231102,10,1409.76,1,8,7,783220,2704302
AL,5231102,10,0,1,2,7,911305,2704302
AL,5231102,10,2384.64,1,8,3,517330,2704302
AL,5231102,10,1235.86,1,8,7,783220,2704302
AL,5231102,10,1783.21,1,8,6,783220,2704302
AL,5231102,10,1180.91,1,8,7,514225,2704302
AL,5231102,10,4312.92,2,2,7,311105,2704302
AL,5231102,10,1531.9,1,8,7,514225,2704302
AL,5231102,10,3105.74,1,8,7,724315,2704302
AL,5231102,10,2152.76,1,8,7,783220,2704302
AL,5231102,10,3028.65,1,8,9,724315,2704302
AL,5231102,10,1431.61,1,8,2,514225,2704302
AL,5231102,10,1557.85,1,8,7,391215,2704302
AL,5231102,10,1605.07,1,8,7,783220,2704302
AL,5231102,10,9740.63,1,8,9,141205,2704302
AL,5231102,55,574.75,1,2,7,411005,2704302
AL,5231102,10,0,1,8,7,314110,2704302
AL,5231102,10,1549.03,1,8,4,514225,2704302
AL,5231102,10,1446.31,1,8,6,391215,2704302
AL,5231102,10,1518.75,1,8,5,514225,2704302
AL,5231102,10,1932.81,1,8,7,783220,2704302
AL,5231102,10,2215.13,1,4,6,911305,2704302
AL,5231102,10,2166.53,1,8,7,783220,2704302
AL,5231102,10,1416.08,1,4,4,514225,2704302
AL,5231102,10,0,1,4,2,514225,2704302
AL,5231102,10,1395.58,1,8,7,783220,2704302
AL,5231102,10,2393.31,1,8,6,911305,2704302
AL,5231102,10,4573,1,8,9,311105,2704302
AL,5231102,10,2574.49,1,8,3,911305,2704302
AL,5231102,10,2157.54,1,8,7,783220,2704302
AL,5231102,90,2717.92,1,8,7,724315,2704302
AL,5231102,10,1528.27,1,8,7,517330,2704302
AL,5231102,10,1391.78,1,8,7,783220,2704302
AL,5231102,10,2121.82,1,8,7,517330,2704302
AL,5231102,10,2058.71,1,2,7,818110,2704302
AL,5231102,10,2332.49,1,8,7,783220,2704302
AL,5231102,10,1495.33,1,8,5,514225,2704302
AL,5231102,10,0,1,8,4,514225,2704302
AL,5231102,10,7362.45,1,2,9,311105,2704302
AL,5231102,10,4922.96,1,8,9,410235,2704302
AL,5231102,10,0,1,8,7,514225,2704302
AL,5231102,10,1822.08,2,8,6,411010,2704302
AL,5231102,10,1213.28,1,8,7,514225,2704302
AL,5231102,10,3825.91,1,8,7,411010,2704302
AL,5231102,10,1423.89,1,8,6,783220,2704302
AL,5231102,10,7853.01,1,8,9,142410,2704302
AL,5231102,10,1357.85,2,8,9,223660,2704302
AL,5231102,10,3254.89,1,8,9,414215,2704302
AL,5231102,90,1674.7,1,8,4,514225,2704302
AL,5231102,10,22182.33,1,8,9,123105,2704302
AL,5231102,10,1650.85,1,8,5,715210,2704302
AL,5231102,10,2951.17,1,8,7,314110,2704302
AL,5231102,10,1391.78,1,8,6,783220,2704302
AL,5231102,10,1522.99,1,8,7,514225,2704302
AL,5231102,10,5529.63,1,8,9,142105,2704302
AL,5231102,90,1323.87,1,8,4,514225,2704302
AL,5231102,10,3188.61,1,4,7,313105,2704302
AL,5231102,10,2082.32,1,4,7,372205,2704302
AL,5231102,10,2295.53,1,8,4,783220,2704302
AL,5231102,90,1322.56,1,8,4,514225,2704302
AL,5231102,10,0,1,2,6,723315,2704302
AL,5231102,10,21313.9,1,2,9,141615,2704302
AL,5231102,10,2412.4,1,8,9,354205,2704302
AL,5231102,10,2262.03,1,8,5,911305,2704302
AL,5231102,90,1142.5,1,8,4,514225,2704302
AL,5231102,10,1515.3,1,8,5,391215,2704302
AL,5231102,10,2612.53,1,2,6,724410,2704302
AL,5231102,10,1176.84,2,8,7,514225,2704302
AL,5231102,90,2218.41,1,8,7,911305,2704302
AL,5231102,10,4443.84,1,2,7,317110,2704302
AL,5231102,10,0,1,8,6,514225,2704302
AL,5231102,90,1293.12,1,8,7,514225,2704302
AL,5231102,10,1334.84,1,8,2,517330,2704302
AL,5231102,10,1141.77,1,8,6,514225,2704302
AL,5231102,10,1329.58,1,8,6,514225,2704302
AL,5231102,10,7807.98,1,8,9,142305,2704302
AL,5231102,10,1330.07,1,8,7,514310,2704302
AL,5231102,10,2830.27,1,8,7,411005,2704302
AL,5231102,10,2845.25,1,2,7,313105,2704302
AL,5231102,10,1619.57,1,8,5,391215,2704302
AL,5231102,10,1281.07,1,8,1,514225,2704302
AL,5231102,60,1607.67,1,8,7,514225,2704302
AL,5231102,10,2728.73,1,8,7,411010,2704302
AL,5231102,10,1639.9,1,8,4,514225,2704302
AL,5231102,90,1290.08,1,8,6,514225,2704302
AL,5231102,10,3437.44,1,8,7,313130,2704302
AL,5231102,10,1628.59,1,8,6,514225,2704302
AL,5231102,10,1758.52,1,8,7,517330,2704302
AL,5231102,10,3752.12,1,8,7,313105,2704302
AL,5231102,90,1555.12,1,8,4,514225,2704302
AL,5231102,10,0,1,8,7,517330,2704302
AL,5231102,10,2062.61,1,8,7,911305,2704302
AL,5231102,10,4074.45,1,8,7,313130,2704302
AL,5231102,10,1391.78,1,8,7,783220,2704302
AL,5231102,10,1428.4,1,8,7,783220,2704302
AL,5231102,10,2118.33,1,8,7,372205,2704302
AL,5231102,10,4698.26,1,4,7,313130,2704302
AL,5231102,10,3327.99,1,2,6,313105,2704302
AL,5231102,10,1591.78,1,8,7,783220,2704302
AL,5231102,10,2199.12,1,8,8,414105,2704302
AL,5231102,10,3231.8,1,8,9,351605,2704302
AL,5231102,10,2198.03,1,8,7,414115,2704302
AL,5231102,10,1490.09,1,4,4,514225,2704302
AL,5231102,10,7320.04,1,8,9,910105,2704302
AL,5231102,10,2632.75,1,8,5,782510,2704302
AL,5231102,90,2291.6,1,8,7,414115,2704302
AL,5231102,90,1587.78,1,8,7,514225,2704302
AL,5231102,10,3653.3,2,2,7,354205,2704302
AL,5231102,10,1309.24,1,4,7,517330,2704302
AL,5231102,10,3743.52,1,8,7,313130,2704302
AL,5231102,10,3156.31,1,2,7,313105,2704302
AL,5231102,10,3914.15,2,8,7,411020,2704302
AL,5231102,10,1600.43,1,2,3,517330,2704302
AL,5231102,55,574.75,2,8,7,411005,2704302
AL,5231102,10,1401.48,1,8,7,783220,2704302
AL,5231102,10,1349.95,1,8,6,514225,2704302
AL,5231102,10,1346.47,1,8,7,783220,2704302
AL,5231102,10,2103.98,1,4,9,414105,2704302
AL,5231102,10,1992.62,1,4,7,723315,2704302
AL,5231102,10,0,1,8,3,715210,2704302
AL,5231102,10,2337.69,1,8,4,783220,2704302
AL,5231102,10,2294.31,2,8,7,411005,2704302
AL,5231102,10,1383.83,1,8,7,783220,2704302
AL,5231102,10,2753.9,1,8,7,911305,2704302
AL,5231102,10,1709.84,1,8,7,723315,2704302
AL,5231102,10,1088.36,1,8,7,372205,2704302
AL,5231102,10,1757.53,1,8,7,517330,2704302
AL,5231102,10,1721.04,1,8,7,517330,2704302
AL,5231102,10,4067.43,1,8,6,142410,2704302
AL,5231102,10,2696.75,2,2,7,322215,2704302
AL,5231102,10,3361.37,1,8,9,411005,2704302
AL,5231102,10,2239.72,1,8,7,911305,2704302
AL,5231102,10,1598.14,1,8,7,391215,2704302
AL,5231102,10,1595.04,1,8,4,517330,2704302
AL,5231102,10,2424.43,1,8,7,783220,2704302
AL,5231102,10,1483.91,1,8,2,514225,2704302
AL,5231102,10,3530.34,1,2,9,313130,2704302
AL,5231102,90,1646.5,1,8,7,514225,2704302
AL,5231102,10,1391.78,1,8,7,783220,2704302
AL,5231102,10,1810.46,1,8,7,783220,2704302
AL,5231102,10,2049.86,1,8,7,783220,2704302
AL,5231102,10,1592.34,1,8,6,514225,2704302
AL,5231102,10,8431.79,2,8,9,311105,2704302
AL,5231102,10,1386.32,1,8,7,783220,2704302
AL,5231102,10,1391.78,1,8,6,783220,2704302
AL,5231102,10,2299.86,1,8,7,411005,2704302
AL,5231102,10,1357.85,1,8,7,783220,2704302
AL,5231102,10,2284.8,1,8,7,783220,2704302
AL,5231102,10,3460.73,1,8,7,313130,2704302
AL,5231102,10,2346.62,1,8,7,911305,2704302
AL,5231102,10,2221.97,1,8,4,911305,2704302
AL,5231102,90,951.03,1,8,7,514225,2704302
AL,5231102,10,3505.25,1,4,7,351605,2704302
AL,5231102,10,1720.17,1,8,7,517330,2704302
AL,5231102,10,1731.81,1,4,7,517330,2704302
AL,5231102,10,1550.95,1,8,7,514225,2704302
AL,5231102,10,4693.74,1,2,8,212310,2704302
AL,5231102,10,1707.91,1,8,7,517330,2704302
AL,5231102,10,1962.82,1,8,5,723315,2704302
AL,5231102,10,1309.51,1,8,7,517330,2704302
AL,5231102,10,1365.48,1,2,6,514225,2704302
AL,5231102,10,0,1,4,7,313130,2704302
AL,5231102,10,1638.63,1,8,7,783220,2704302
AL,5231102,90,1650.2,1,2,5,514225,2704302
AL,5231102,90,1480.92,1,8,7,514225,2704302
AL,5231102,10,1566.66,1,2,5,514225,2704302
AL,5231102,10,1357.11,1,8,7,783220,2704302
AL,5231102,10,2379.57,1,8,7,911305,2704302
AL,5231102,10,1424.44,1,8,5,514225,2704302
AL,5231102,10,1395.58,1,8,5,783220,2704302
AL,5231102,10,1803.26,1,9,7,711210,2704302
AL,5231102,10,1557.43,1,8,3,514225,2704302
AL,5231102,10,1415.57,1,8,7,514225,2704302
AL,5231102,10,3274.07,1,8,9,414215,2704302
AL,5231102,10,1330.97,2,2,7,422205,2704302
AL,5231102,10,1732.73,1,8,7,391215,2704302
AL,5231102,10,1322.96,1,8,7,783220,2704302
AL,5231102,10,3829.93,1,8,7,411010,2704302
AL,5231102,10,1532.86,1,8,7,517330,2704302
AL,5231102,10,5056.77,1,8,8,318610,2704302
AL,5231102,10,1258.87,1,8,7,783220,2704302
AL,5231102,10,2896.84,1,2,8,313105,2704302
AL,5231102,55,590.44,2,9,7,411005,2704302
AL,5231102,10,0,1,8,1,514225,2704302
AL,5231102,55,574.75,1,8,7,411005,2704302
AL,5231102,10,1395.58,1,8,6,783220,2704302
AL,5231102,10,2102.28,1,8,7,783220,2704302
AL,5231102,10,2055.76,1,8,7,818110,2704302
AL,5231102,10,1550.71,1,4,9,517330,2704302
AL,5231102,10,2706.86,2,8,9,411005,2704302
AL,5231102,10,2152.37,1,8,5,818110,2704302
AL,5231102,10,1264.81,1,8,7,783220,2704302
AL,5231102,10,4923.36,1,2,9,252210,2704302
AL,5231102,10,3304,1,2,7,313130,2704302
AL,5231102,90,2780.55,1,8,7,724410,2704302
AL,5231102,10,1553.33,1,4,2,514225,2704302
AL,5231102,10,1581.45,1,8,7,514225,2704302
AL,5231102,10,2835.61,1,8,7,313105,2704302
AL,5231102,10,3644.36,2,8,7,351505,2704302
AL,5231102,10,9921.09,1,8,7,313130,2704302
AL,5231102,10,1590.36,1,8,7,514225,2704302
AL,5231102,10,2069.24,1,8,7,414105,2704302
AL,5231102,10,1597.12,1,8,7,391215,2704302
AL,5231102,10,2154.64,1,8,7,414115,2704302
AL,5231102,10,3186.19,1,8,7,141605,2704302
AL,5231102,10,15751.04,2,2,9,142105,2704302
AL,5231102,10,3009.44,1,8,7,911305,2704302
AL,5231102,10,1170.12,1,8,4,622010,2704302
AL,5231102,55,590.15,1,8,6,411005,2704302
AL,5231102,10,2435.21,1,8,7,414105,2704302
AL,5231102,10,1278.42,1,8,5,514225,2704302
AL,5231102,90,951.03,1,8,5,514225,2704302
AL,5231102,10,2221.95,1,8,7,911305,2704302
AL,5231102,90,1181.06,1,8,7,514225,2704302
AL,5231102,10,2212.08,1,8,7,414115,2704302
AL,5231102,10,1309.87,1,8,7,517330,2704302
AL,5231102,10,1507.58,1,8,4,514225,2704302
AL,5231102,10,4167.68,2,8,9,311105,2704302
AL,5231102,90,1233.68,1,8,4,514225,2704302
AL,5231102,10,1377.61,1,8,7,783220,2704302
AL,5231102,90,1987.24,1,8,7,911305,2704302
AL,5231102,10,7544.34,1,2,9,414115,2704302
AL,5231102,10,1983.13,1,8,7,372205,2704302
AL,5231102,10,6369.35,1,2,9,214205,2704302
AL,5231102,55,574.75,2,4,1,411005,2704302
AL,5231102,10,1699.14,1,8,7,517330,2704302
AL,5231102,10,3560.75,1,2,9,410105,2704302
AL,5231102,10,4777.56,1,8,7,313130,2704302
AL,5231102,10,4280.25,1,8,7,313130,2704302
AL,5231102,10,2290.72,1,8,5,783220,2704302
AL,5231102,90,1425.64,1,8,4,514225,2704302
AL,5231102,10,1404.19,1,8,7,514225,2704302
AL,5231102,10,1398.11,1,8,7,514225,2704302
AL,5231102,10,1391.78,1,8,7,783220,2704302
AL,5231102,10,1073.52,1,8,7,783220,2704302
AL,5231102,10,1391.78,1,8,5,783220,2704302
AL,5231102,90,2886.08,1,8,7,724410,2704302
AL,5231102,10,2246.19,1,8,3,911305,2704302
AL,5231102,10,18087.15,1,2,9,214910,2704302
AL,5231102,10,2008.27,1,4,7,517330,2704302
AL,5231102,10,4028.11,1,8,7,313130,2704302
AL,5231102,10,5955.05,1,2,9,142205,2704302
AL,5231102,10,1441.41,1,8,7,514225,2704302
AL,5231102,10,1197.59,1,8,7,414215,2704302
AL,5231102,10,1320.41,1,8,5,514225,2704302
AL,5231102,10,3388.07,1,4,7,313130,2704302
AL,5231102,10,1531.06,1,8,7,517330,2704302
AL,5231102,10,5235.45,2,2,9,142210,2704302
AL,5231102,10,1843.8,1,8,4,783220,2704302
AL,5231102,10,1593.25,1,8,3,514225,2704302
AL,5231102,55,588.53,1,8,6,411005,2704302
AL,5231102,10,2234.1,1,8,9,911305,2704302
AL,5231102,10,1173.95,2,8,7,514225,2704302
AL,5231102,60,1536.32,1,8,1,514225,2704302
AL,5231102,10,1521.38,1,8,7,514225,2704302
AL,5231102,10,1861.12,1,4,7,391215,2704302
AL,5231102,10,4072.84,1,8,4,911305,2704302
AL,5231102,10,1817.82,1,9,7,711210,2704302
AL,5231102,10,7569.29,1,4,9,214905,2704302
AL,5231102,10,2298.04,1,8,7,911305,2704302
AL,5231102,10,2232.51,1,4,9,414115,2704302
AL,5231102,10,0,1,8,1,514225,2704302
AL,5231102,55,574.75,1,4,7,411005,2704302
AL,5231102,10,0,1,2,9,225140,2704302
AL,5231102,10,2056.68,1,2,7,372205,2704302
AL,5231102,10,554.13,2,8,2,514225,2704302
AL,5231102,10,3428.55,1,8,9,351605,2704302
RN,5231102,10,1430.57,1,2,6,514225,2408102
RN,5231102,10,2855.93,1,2,5,782110,2408102
RN,5231102,10,1277.73,1,2,7,514225,2408102
RN,5231102,10,2066.7,1,2,5,914410,2408102
RN,5231102,10,1818.53,1,2,5,141205,2408102
RN,5231102,10,1200.65,1,8,7,725010,2408102
RN,5231102,10,1973.28,1,2,7,141205,2408102
RN,5231102,10,1334.15,1,2,7,514225,2408102
RN,5231102,10,2000,2,2,7,520105,2407104
RN,5231102,10,1694.3,2,2,7,142105,2408102
PB,5231102,10,1100,2,8,4,514225,2503209
PB,5231102,10,2313.26,1,8,7,782510,2503209
PB,5231102,10,1400,1,8,3,715135,2503209
PB,5231102,10,1970.74,1,8,4,782510,2503209
PB,5231102,10,3657.96,1,2,7,314410,2503209
PB,5231102,10,1300,1,8,2,514225,2503209
PB,5231102,10,1766.83,1,8,4,782510,2503209
PB,5231102,10,1045,2,8,8,411005,2503209
PB,5231102,10,1195.7,1,8,7,783225,2503209
PB,5231102,10,2020,1,4,7,782510,2503209
PB,5231102,10,1201.22,2,8,6,413110,2503209
PB,5231102,10,2124.56,1,8,7,782510,2503209
PB,5231102,10,1943.29,1,8,7,715135,2503209
PB,5231102,10,1595,1,8,7,716610,2503209
PB,5231102,10,2020,1,4,6,782510,2503209
PB,5231102,10,1378.4,1,8,6,783225,2503209
PB,5231102,10,2259.65,1,8,7,715115,2503209
PB,5231102,10,1183.08,1,8,5,783225,2503209
PB,5231102,10,1117.06,1,8,8,342105,2503209
PB,5231102,10,2271.55,1,2,7,715115,2503209
PB,5231102,10,2173.9,1,8,7,711215,2503209
PB,5231102,10,2020,1,8,6,782510,2503209
PB,5231102,10,5988,1,2,9,142105,2503209
PB,5231102,10,1045,1,8,4,514225,2503209
PB,5231102,10,2128.91,1,8,6,782510,2503209
PB,5231102,10,1045,2,2,7,411010,2503209
PB,5231102,10,1300.57,1,8,5,783225,2503209
PB,5231102,10,1836.06,1,8,7,782510,2503209
PB,5231102,10,1896.09,1,8,2,782305,2503209
PB,5231102,10,1737,1,8,7,715135,2503209
PB,5231102,10,2550.23,1,2,7,782510,2503209
PB,5231102,10,2247.14,1,8,5,782510,2503209
PB,5231102,10,1500,1,2,6,410105,2503209
PB,5231102,10,1400,1,8,4,715135,2503209
PB,5231102,10,1367.88,1,8,4,783225,2503209
PB,5231102,10,1737,1,8,7,782305,2503209
PB,5231102,10,1726.5,1,8,7,782510,2503209
PB,5231102,10,2004.29,1,2,7,782510,2503209
PB,5231102,10,2410.01,1,8,7,782510,2503209
PB,5231102,10,1117.06,1,8,8,342105,2503209
PB,5231102,10,1967.16,1,8,5,782510,2512507
PB,5231102,10,1258.36,1,8,7,342315,2512507
PB,5231102,10,1109.28,1,8,6,414105,2512507
PB,5231102,10,1111.26,1,8,6,311710,2512507
PB,5231102,10,1043,1,8,4,311710,2512507
PB,5231102,10,1900.12,1,8,5,782510,2512507
PB,5231102,10,1925.26,1,8,6,782510,2512507
PB,5231102,10,1362.98,1,8,7,411010,2512507
PB,5231102,10,1925.26,1,8,7,782510,2512507
PB,5231102,10,1093.84,1,8,6,311710,2512507
PB,5231102,10,1079.33,1,8,5,311710,2512507
PB,5231102,10,1900.12,1,8,4,782510,2512507
PB,5231102,10,1123.8,1,8,7,414215,2512507
AM,5231102,10,2000,1,8,7,782510,1301704
AM,5231102,10,1964.87,1,9,5,783230,1301704
AM,5231102,10,4476.68,1,9,7,782310,1301704
AM,5231102,10,963.72,2,8,7,514120,1301704
AM,5231102,10,4905.86,1,9,7,782310,1301704
AM,5231102,20,5462.42,1,9,5,782310,1301704
AM,5231102,10,3206.49,1,9,7,513225,1301704
AM,5231102,10,2044.95,1,9,5,411010,1301704
AM,5231102,20,5242.15,1,9,2,782310,1301704
AM,5231102,20,2178.22,1,9,7,411010,1301704
AM,5231102,10,3386.48,1,8,7,782715,1301704
AM,5231102,10,2139.14,1,9,7,783230,1301704
AM,5231102,10,4044.79,1,9,7,142705,1301704
AM,5231102,10,2177.03,1,9,7,411010,1301704
AM,5231102,20,5642.16,1,9,5,782310,1301704
AM,5231102,10,3386.48,1,8,7,782720,1301704
AM,5231102,10,1146.84,1,8,4,717020,1301704
AM,5231102,20,5827.72,1,9,6,782310,1301704
AM,5231102,10,2808.78,1,9,7,411010,1301704
AM,5231102,20,4484.14,1,9,4,782310,1301704
AM,5231102,10,3385.95,1,8,7,782715,1301704
AM,5231102,20,5742.7,1,9,5,782310,1301704
AM,5231102,10,2132.97,1,9,7,783230,1301704
AM,5231102,10,3930.46,1,9,7,342610,1301704
AM,5231102,10,2627.22,1,9,5,911305,1301704
AM,5231102,10,1145.93,1,8,7,717020,1301704
AM,5231102,20,5936.34,1,9,2,782310,1301704
AM,5231102,10,2210.94,1,9,5,783230,1301704
AM,5231102,20,3176.67,1,9,7,341215,1301704
AM,5231102,10,8254.14,1,8,7,215110,1301704
AM,5231102,10,2149.5,1,9,5,783230,1301704
AM,5231102,10,3791.7,1,9,7,783230,1301704
AM,5231102,10,3386.48,1,8,7,782720,1301704
AM,5231102,10,1145.93,1,8,6,717020,1301704
AM,5231102,10,2264.82,1,9,7,848425,1301704
AM,5231102,10,3094.67,1,8,7,782720,1301704
AM,5231102,10,1797.97,1,9,6,783230,1301704
AM,5231102,10,1168.92,1,2,7,717020,1301704
AM,5231102,10,3094.67,1,8,5,782715,1301704
AM,5231102,10,2339.12,1,9,5,848425,1301704
AM,5231102,10,1759.32,1,9,7,411010,1301704
AM,5231102,10,6253.61,1,9,7,341305,1301704
AM,5231102,10,20925.92,1,9,9,342610,1301704
AM,5231102,10,4666.74,1,9,7,715615,1301704
AM,5231102,10,2512.84,1,9,7,783230,1301704
AM,5231102,20,4992.97,1,9,7,782310,1301704
AM,5231102,10,1418.02,2,9,6,411010,1301704
AM,5231102,10,5648.59,1,8,7,341230,1301704
AM,5231102,10,2071.81,1,9,5,783230,1301704
AM,5231102,10,3315.63,1,9,5,715610,1301704
AM,5231102,20,5929.59,1,9,5,782310,1301704
AM,5231102,20,4465.58,1,9,7,782310,1301704
AM,5231102,10,4736.58,1,9,7,782310,1301704
AM,5231102,10,2011.9,1,9,7,351605,1301704
AM,5231102,10,4823.85,1,9,7,782310,1301704
AM,5231102,10,4577.15,1,9,6,782310,1301704
AM,5231102,10,1145.96,1,4,7,717020,1301704
AM,5231102,10,3106.32,1,4,7,342610,1301902
AM,5231102,10,1049.21,1,8,7,784205,1301902
AM,5231102,10,11112.83,1,8,9,910105,1301902
AM,5231102,10,2032.91,2,8,8,411010,1301902
AM,5231102,10,1479.72,1,8,7,951105,1301902
AM,5231102,10,1248.95,2,8,6,513425,1301902
AM,5231102,10,2926.71,1,8,7,391130,1301902
AM,5231102,10,2301.66,1,8,7,951105,1301902
AM,5231102,10,4309.43,1,8,7,951105,1301902
AM,5231102,10,0,1,8,7,784205,1301902
AM,5231102,10,2397.3,1,8,7,951105,1301902
AM,5231102,10,2389.64,1,1,7,951105,1301902
AM,5231102,10,3380.22,1,8,7,782110,1301902
AM,5231102,10,2780.29,1,8,9,517330,1301902
AM,5231102,10,1426.81,1,8,7,784205,1301902
AM,5231102,10,2952.29,1,8,7,911305,1301902
AM,5231102,10,3863.02,1,8,7,342610,1301902
AM,5231102,10,1160.7,1,8,7,783225,1301902
AM,5231102,10,1321.26,2,4,7,513505,1301902
AM,5231102,10,1561.42,1,8,7,784205,1301902
AM,5231102,10,3301.16,1,8,7,351605,1301902
AM,5231102,10,1458.6,1,8,7,784205,1301902
AM,5231102,10,7031.11,1,8,9,342610,1301902
AM,5231102,10,1314.08,1,8,7,783225,1301902
AM,5231102,10,2252.22,1,2,7,783220,1301902
AM,5231102,10,2521.28,1,8,7,784205,1301902
AM,5231102,10,2406.61,1,8,9,342610,1301902
AM,5231102,10,1325.36,2,8,7,513505,1301902
AM,5231102,10,1473.65,2,8,7,411010,1301902
AM,5231102,10,1518.93,1,8,7,784205,1301902
AM,5231102,10,2625.48,1,2,7,951105,1301902
AM,5231102,10,2020.51,1,8,7,784205,1301902
AM,5231102,10,1193.41,1,8,7,783225,1301902
AM,5231102,10,1508.6,1,8,7,784205,1301902
AM,5231102,10,1591.44,1,8,8,783220,1301902
AM,5231102,10,3491.16,1,8,7,782110,1301902
AM,5231102,10,1267.4,1,8,7,783225,1301902
AM,5231102,10,1606.54,1,8,7,784205,1301902
AM,5231102,10,1360.26,1,8,7,784205,1301902
AM,5231102,10,1522.9,1,8,7,784205,1301902
AM,5231102,10,3319.59,1,2,7,782110,1301902
AM,5231102,10,1107.36,1,8,7,411010,1301902
AM,5231102,10,1362.5,1,8,7,784205,1301902
AM,5231102,10,3206.42,1,8,4,911305,1301902
AM,5231102,10,1496.84,1,2,7,784205,1301902
AM,5231102,10,5052.46,1,8,5,782110,1301902
AM,5231102,10,1329.26,2,8,7,414105,1301902
AM,5231102,10,1295.49,1,6,7,513505,1301902
AM,5231102,10,8400,1,8,9,342610,1301902
AM,5231102,10,7057.35,2,8,9,223710,1301902
AM,5231102,10,1991.6,2,8,9,411010,1301902
AM,5231102,10,2018.27,1,8,7,784205,1301902
AM,5231102,10,2783.26,1,8,7,517330,1301902
AM,5231102,10,1339.32,1,8,7,411010,1301902
AM,5231102,10,1312.49,1,8,7,783225,1301902
AM,5231102,10,2167.23,1,8,7,951105,1301902
AM,5231102,10,3320.92,1,8,4,784205,1301902
AM,5231102,10,2456.07,1,2,7,782305,1301902
AM,5231102,10,5033.03,1,2,9,354205,1301902
AM,5231102,10,1858.62,1,8,7,784205,1301902
AM,5231102,10,2152.22,1,8,7,784205,1301902
AM,5231102,10,5807.38,1,8,7,910105,1301902
AM,5231102,10,1540.07,1,8,7,784205,1301902
AM,5231102,10,1744.64,1,8,7,783225,1301902
AM,5231102,10,7095.33,1,8,9,342610,1301902
AM,5231102,10,1977.71,1,8,7,784205,1301902
